Timestamp,RAM_Used_MB,SWAP_Used_MB,GPU_Load_%,Power_GPU_SOC_mW,Power_CPU_CV_mW,Power_VIN_mW,Temp_CPU,Temp_TJ,Temp_SOC0,Temp_SOC1,Temp_SOC2,CPU1_%,CPU1_MHz,CPU2_%,CPU2_MHz,CPU3_%,CPU3_MHz,CPU4_%,CPU4_MHz,CPU5_%,CPU5_MHz,CPU6_%,CPU6_MHz,CPU7_%,CPU7_MHz,CPU8_%,CPU8_MHz,CPU9_%,CPU9_MHz,CPU10_%,CPU10_MHz,CPU11_%,CPU11_MHz,CPU12_%,CPU12_MHz
10-29-2025 13:42:04,3571,0,36,3971,793,4715,41.937,41.937,38.625,39.437,38.312,8,729,12,729,8,1497,2,1497,6,729,9,729,18,729,1,729,4,729,1,729,54,729,2,729
10-29-2025 13:42:05,3571,0,31,3971,793,4715,41.968,41.968,38.75,39.375,38.375,10,729,10,729,13,729,3,729,19,729,1,729,7,729,0,729,2,729,2,729,54,729,4,729
10-29-2025 13:42:06,3570,0,47,3969,793,4715,42.093,42.093,38.562,39.437,38.312,9,729,14,729,6,729,0,729,21,729,5,729,18,729,4,729,4,729,4,729,40,729,15,729
10-29-2025 13:42:07,3569,0,0,3971,793,4715,42.218,42.218,38.562,39.468,38.281,8,729,5,729,12,729,4,1497,19,729,5,729,0,729,0,729,4,729,8,729,30,729,24,729
10-29-2025 13:42:08,3569,0,1,3971,793,4715,42.031,42.031,38.656,39.343,38.312,8,729,2,729,19,729,4,729,18,729,4,729,2,729,0,729,5,729,1,729,33,729,21,729
10-29-2025 13:42:09,3568,0,0,3971,793,4715,42.0,42.0,38.687,39.375,38.343,7,729,1,729,12,729,10,729,13,729,4,729,8,729,0,729,5,729,2,729,34,729,20,729
10-29-2025 13:42:10,3566,0,0,3969,1190,4815,42.187,42.187,38.593,39.468,38.406,21,729,6,729,3,729,20,729,10,729,9,729,28,729,19,729,19,729,12,729,23,729,30,729
10-29-2025 13:42:11,3565,0,0,3969,793,4715,41.968,41.968,38.531,39.562,38.25,13,729,1,729,14,729,13,729,18,729,0,729,0,729,0,729,0,729,1,729,3,729,56,729
10-29-2025 13:42:12,3565,0,7,3969,793,4715,42.031,42.031,38.687,39.406,38.312,11,729,1,729,19,729,7,729,19,729,0,729,2,729,0,729,0,729,1,729,4,729,53,729
10-29-2025 13:42:13,3565,0,0,3969,793,4715,42.093,42.093,38.718,39.406,38.343,15,729,4,729,6,729,16,729,18,729,0,729,1,729,0,729,0,729,2,729,4,729,54,729
